"PRJEB11419","21518","The American Gut project is the largest crowdsourced citizen science project to date. Fecal, oral, skin, and other body site samples collected from thousands of participants represent the largest human microbiome cohort in existence. Detailed health and lifestyle and diet data associated with each sample is enabling us to deeply examine associations between the human microbiome and factors such as diet (from vegan to near carnivore and everything in between), season, amount of sleep, and disease states such as IBD, diabetes, or autism spectrum disorder-as well as many other factors not listed here. The American Gut project also encompasses the British Gut and Australian Gut projects, widening the cohort beyond North America. As the project continues to grow, we will be able to identify significant associations that would not be possible with smaller, geographically and health/disease status-limited cohorts.","29795809","D006262,D001327,D013959,D043183,D012559,D007674,D007410,D003863,D002446,D001714,D008107,D003248,D002318,D008881,D003967,D008171,D001289,D003015,D015212,D003920,D000067877,D004827,D000544,D010661","16254","7618","8636"
"PRJNA263238","1","Cystic fibrosis (CF), is a lethal hereditary disorder leading to respiratory infections, chronic inflammation, repeated antibiotic treatments, all of them have a known or suspected link to the gut microbiota. The aim of this work was to investigate the gut microbiota composition and modulation of CF patients by metagenomic and metabolomic combined analyses in relation with healthy children. Thirty faecal samples from either CF patients and healthy children (HC) (age range 1-6 years), were collected. After the filtering protocols, a total of 316,006 sequence reads of 16S rRNA gene amplicons were obtained with an average of 5,356 reads/sample and an average length of 487 bp calculated after primer removal. The results of alpha-diversity analysis indicated a satisfactory coverage of the microbial diversity as shown by the Good’s estimated sample coverage (ESC) that was in all cases above 97%. The sample type (CF vs HC) significantly influenced the composition of the microbiota as measured using ADONIS and ANOSIM methods (p<0.001). Accordingly, beta-diversity analyses performed by unweighted uniFrac showed a clear differentiation between CF and HC individuals suggesting that different taxa characterized the fecal microbiota of the two types of subjects. In fact, Clostridiaceae were more abundant in CF (avg. 20%) compared to HC (avg. 3%) samples (p<0.005) while Ruminococcaceae and Erysipelotrichaceae were more abundant in HC samples (p<0.005). At deeper taxonomic assignment, Clostridium sp. (avg. 9.8% in CF vs 2.2 in HC) and Clostridium difficile (avg. 2.9% in CF vs 0.0 in HC) were more abundant in CF patients (p=0.04 and p=0.01, respectively). By contrast, Eggerthella sp., Eggerthella lenta, Ruminococcus sp., Ruminococcus bromii, Dialister sp. and Dialister invisus were more abundant in HC feces (p<0.05).","24402126, 22387117,23189272","D003550","1","0","1"
"PRJNA263323","1","Cystic fibrosis (CF), is a lethal hereditary disorder leading to respiratory infections, chronic inflammation, repeated antibiotic treatments, all of them have a known or suspected link to the gut microbiota. The aim of this work was to investigate the gut microbiota composition and modulation of CF patients by metagenomic and metabolomic combined analyses in relation with healthy children. Thirty faecal samples from either CF patients and healthy children (HC) (age range 1-6 years), were collected. After the filtering protocols, a total of 316,006 sequence reads of 16S rRNA gene amplicons were obtained with an average of 5,356 reads/sample and an average length of 487 bp calculated after primer removal. The results of alpha-diversity analysis indicated a satisfactory coverage of the microbial diversity as shown by the Good’s estimated sample coverage (ESC) that was in all cases above 97%. The sample type (CF vs HC) significantly influenced the composition of the microbiota as measured using ADONIS and ANOSIM methods (p<0.001). Accordingly, beta-diversity analyses performed by unweighted uniFrac showed a clear differentiation between CF and HC individuals suggesting that different taxa characterized the fecal microbiota of the two types of subjects. In fact, Clostridiaceae were more abundant in CF (avg. 20%) compared to HC (avg. 3%) samples (p<0.005) while Ruminococcaceae and Erysipelotrichaceae were more abundant in HC samples (p<0.005). At deeper taxonomic assignment, Clostridium sp. (avg. 9.8% in CF vs 2.2 in HC) and Clostridium difficile (avg. 2.9% in CF vs 0.0 in HC) were more abundant in CF patients (p=0.04 and p=0.01, respectively). By contrast, Eggerthella sp., Eggerthella lenta, Ruminococcus sp., Ruminococcus bromii, Dialister sp. and Dialister invisus were more abundant in HC feces (p<0.05).","24402126, 22387117,23189272","D003550","1","0","1"
"PRJNA263703","1","Cystic fibrosis (CF), is a lethal hereditary disorder leading to respiratory infections, chronic inflammation, repeated antibiotic treatments, all of them have a known or suspected link to the gut microbiota. The aim of this work was to investigate the gut microbiota composition and modulation of CF patients by metagenomic and metabolomic combined analyses in relation with healthy children. Thirty faecal samples from either CF patients and healthy children (HC) (age range 1-6 years), were collected. After the filtering protocols, a total of 316,006 sequence reads of 16S rRNA gene amplicons were obtained with an average of 5,356 reads/sample and an average length of 487 bp calculated after primer removal. The results of alpha-diversity analysis indicated a satisfactory coverage of the microbial diversity as shown by the Good’s estimated sample coverage (ESC) that was in all cases above 97%. The sample type (CF vs HC) significantly influenced the composition of the microbiota as measured using ADONIS and ANOSIM methods (p<0.001). Accordingly, beta-diversity analyses performed by unweighted uniFrac showed a clear differentiation between CF and HC individuals suggesting that different taxa characterized the fecal microbiota of the two types of subjects. In fact, Clostridiaceae were more abundant in CF (avg. 20%) compared to HC (avg. 3%) samples (p<0.005) while Ruminococcaceae and Erysipelotrichaceae were more abundant in HC samples (p<0.005). At deeper taxonomic assignment, Clostridium sp. (avg. 9.8% in CF vs 2.2 in HC) and Clostridium difficile (avg. 2.9% in CF vs 0.0 in HC) were more abundant in CF patients (p=0.04 and p=0.01, respectively). By contrast, Eggerthella sp., Eggerthella lenta, Ruminococcus sp., Ruminococcus bromii, Dialister sp. and Dialister invisus were more abundant in HC feces (p<0.05).","24402126, 22387117,23189272","D003550","1","0","1"
"PRJNA266861","1","Cystic fibrosis (CF), is a lethal hereditary disorder leading to respiratory infections, chronic inflammation, repeated antibiotic treatments, all of them have a known or suspected link to the gut microbiota. The aim of this work was to investigate the gut microbiota composition and modulation of CF patients by metagenomic and metabolomic combined analyses in relation with healthy children. Thirty faecal samples from either CF patients and healthy children (HC) (age range 1-6 years), were collected. After the filtering protocols, a total of 316,006 sequence reads of 16S rRNA gene amplicons were obtained with an average of 5,356 reads/sample and an average length of 487 bp calculated after primer removal. The results of alpha-diversity analysis indicated a satisfactory coverage of the microbial diversity as shown by the Good’s estimated sample coverage (ESC) that was in all cases above 97%. The sample type (CF vs HC) significantly influenced the composition of the microbiota as measured using ADONIS and ANOSIM methods (p<0.001). Accordingly, beta-diversity analyses performed by unweighted uniFrac showed a clear differentiation between CF and HC individuals suggesting that different taxa characterized the fecal microbiota of the two types of subjects. In fact, Clostridiaceae were more abundant in CF (avg. 20%) compared to HC (avg. 3%) samples (p<0.005) while Ruminococcaceae and Erysipelotrichaceae were more abundant in HC samples (p<0.005). At deeper taxonomic assignment, Clostridium sp. (avg. 9.8% in CF vs 2.2 in HC) and Clostridium difficile (avg. 2.9% in CF vs 0.0 in HC) were more abundant in CF patients (p=0.04 and p=0.01, respectively). By contrast, Eggerthella sp., Eggerthella lenta, Ruminococcus sp., Ruminococcus bromii, Dialister sp. and Dialister invisus were more abundant in HC feces (p<0.05).","24402126, 22387117,23189272","D003550","1","0","1"
"PRJNA266929","1","Cystic fibrosis (CF), is a lethal hereditary disorder leading to respiratory infections, chronic inflammation, repeated antibiotic treatments, all of them have a known or suspected link to the gut microbiota. The aim of this work was to investigate the gut microbiota composition and modulation of CF patients by metagenomic and metabolomic combined analyses in relation with healthy children. Thirty faecal samples from either CF patients and healthy children (HC) (age range 1-6 years), were collected. After the filtering protocols, a total of 316,006 sequence reads of 16S rRNA gene amplicons were obtained with an average of 5,356 reads/sample and an average length of 487 bp calculated after primer removal. The results of alpha-diversity analysis indicated a satisfactory coverage of the microbial diversity as shown by the Good’s estimated sample coverage (ESC) that was in all cases above 97%. The sample type (CF vs HC) significantly influenced the composition of the microbiota as measured using ADONIS and ANOSIM methods (p<0.001). Accordingly, beta-diversity analyses performed by unweighted uniFrac showed a clear differentiation between CF and HC individuals suggesting that different taxa characterized the fecal microbiota of the two types of subjects. In fact, Clostridiaceae were more abundant in CF (avg. 20%) compared to HC (avg. 3%) samples (p<0.005) while Ruminococcaceae and Erysipelotrichaceae were more abundant in HC samples (p<0.005). At deeper taxonomic assignment, Clostridium sp. (avg. 9.8% in CF vs 2.2 in HC) and Clostridium difficile (avg. 2.9% in CF vs 0.0 in HC) were more abundant in CF patients (p=0.04 and p=0.01, respectively). By contrast, Eggerthella sp., Eggerthella lenta, Ruminococcus sp., Ruminococcus bromii, Dialister sp. and Dialister invisus were more abundant in HC feces (p<0.05).","24402126, 22387117,23189272","D003550","1","0","1"
"PRJNA267060","1","Cystic fibrosis (CF), is a lethal hereditary disorder leading to respiratory infections, chronic inflammation, repeated antibiotic treatments, all of them have a known or suspected link to the gut microbiota. The aim of this work was to investigate the gut microbiota composition and modulation of CF patients by metagenomic and metabolomic combined analyses in relation with healthy children. Thirty faecal samples from either CF patients and healthy children (HC) (age range 1-6 years), were collected. After the filtering protocols, a total of 316,006 sequence reads of 16S rRNA gene amplicons were obtained with an average of 5,356 reads/sample and an average length of 487 bp calculated after primer removal. The results of alpha-diversity analysis indicated a satisfactory coverage of the microbial diversity as shown by the Good’s estimated sample coverage (ESC) that was in all cases above 97%. The sample type (CF vs HC) significantly influenced the composition of the microbiota as measured using ADONIS and ANOSIM methods (p<0.001). Accordingly, beta-diversity analyses performed by unweighted uniFrac showed a clear differentiation between CF and HC individuals suggesting that different taxa characterized the fecal microbiota of the two types of subjects. In fact, Clostridiaceae were more abundant in CF (avg. 20%) compared to HC (avg. 3%) samples (p<0.005) while Ruminococcaceae and Erysipelotrichaceae were more abundant in HC samples (p<0.005). At deeper taxonomic assignment, Clostridium sp. (avg. 9.8% in CF vs 2.2 in HC) and Clostridium difficile (avg. 2.9% in CF vs 0.0 in HC) were more abundant in CF patients (p=0.04 and p=0.01, respectively). By contrast, Eggerthella sp., Eggerthella lenta, Ruminococcus sp., Ruminococcus bromii, Dialister sp. and Dialister invisus were more abundant in HC feces (p<0.05).","24402126, 22387117,23189272","D003550","1","0","1"
"PRJNA267202","1"," Cystic fibrosis (CF), is a lethal hereditary disorder leading to respiratory infections, chronic inflammation, repeated antibiotic treatments, all of them have a known or suspected link to the gut microbiota. The aim of this work was to investigate the gut microbiota composition and modulation of CF patients by metagenomic and metabolomic combined analyses in relation with healthy children. Thirty faecal samples from either CF patients and healthy children (HC) (age range 1-6 years), were collected. After the filtering protocols, a total of 316,006 sequence reads of 16S rRNA gene amplicons were obtained with an average of 5,356 reads/sample and an average length of 487 bp calculated after primer removal. The results of alpha-diversity analysis indicated a satisfactory coverage of the microbial diversity as shown by the Good’s estimated sample coverage (ESC) that was in all cases above 97%. The sample type (CF vs HC) significantly influenced the composition of the microbiota as measured using ADONIS and ANOSIM methods (p<0.001). Accordingly, beta-diversity analyses performed by unweighted uniFrac showed a clear differentiation between CF and HC individuals suggesting that different taxa characterized the fecal microbiota of the two types of subjects. In fact, Clostridiaceae were more abundant in CF (avg. 20%) compared to HC (avg. 3%) samples (p<0.005) while Ruminococcaceae and Erysipelotrichaceae were more abundant in HC samples (p<0.005). At deeper taxonomic assignment, Clostridium sp. (avg. 9.8% in CF vs 2.2 in HC) and Clostridium difficile (avg. 2.9% in CF vs 0.0 in HC) were more abundant in CF patients (p=0.04 and p=0.01, respectively). By contrast, Eggerthella sp., Eggerthella lenta, Ruminococcus sp., Ruminococcus bromii, Dialister sp. and Dialister invisus were more abundant in HC feces (p<0.05).","24402126, 22387117,23189272","D003550","1","0","1"
"PRJNA267206","1","Cystic fibrosis (CF), is a lethal hereditary disorder leading to respiratory infections, chronic inflammation, repeated antibiotic treatments, all of them have a known or suspected link to the gut microbiota. The aim of this work was to investigate the gut microbiota composition and modulation of CF patients by metagenomic and metabolomic combined analyses in relation with healthy children. Thirty faecal samples from either CF patients and healthy children (HC) (age range 1-6 years), were collected. After the filtering protocols, a total of 316,006 sequence reads of 16S rRNA gene amplicons were obtained with an average of 5,356 reads/sample and an average length of 487 bp calculated after primer removal. The results of alpha-diversity analysis indicated a satisfactory coverage of the microbial diversity as shown by the Good’s estimated sample coverage (ESC) that was in all cases above 97%. The sample type (CF vs HC) significantly influenced the composition of the microbiota as measured using ADONIS and ANOSIM methods (p<0.001). Accordingly, beta-diversity analyses performed by unweighted uniFrac showed a clear differentiation between CF and HC individuals suggesting that different taxa characterized the fecal microbiota of the two types of subjects. In fact, Clostridiaceae were more abundant in CF (avg. 20%) compared to HC (avg. 3%) samples (p<0.005) while Ruminococcaceae and Erysipelotrichaceae were more abundant in HC samples (p<0.005). At deeper taxonomic assignment, Clostridium sp. (avg. 9.8% in CF vs 2.2 in HC) and Clostridium difficile (avg. 2.9% in CF vs 0.0 in HC) were more abundant in CF patients (p=0.04 and p=0.01, respectively). By contrast, Eggerthella sp., Eggerthella lenta, Ruminococcus sp., Ruminococcus bromii, Dialister sp. and Dialister invisus were more abundant in HC feces (p<0.05).","24402126, 22387117,23189272","D003550","1","0","1"
"PRJNA267518","1","Cystic fibrosis (CF), is a lethal hereditary disorder leading to respiratory infections, chronic inflammation, repeated antibiotic treatments, all of them have a known or suspected link to the gut microbiota. The aim of this work was to investigate the gut microbiota composition and modulation of CF patients by metagenomic and metabolomic combined analyses in relation with healthy children. Thirty faecal samples from either CF patients and healthy children (HC) (age range 1-6 years), were collected. After the filtering protocols, a total of 316,006 sequence reads of 16S rRNA gene amplicons were obtained with an average of 5,356 reads/sample and an average length of 487 bp calculated after primer removal. The results of alpha-diversity analysis indicated a satisfactory coverage of the microbial diversity as shown by the Good’s estimated sample coverage (ESC) that was in all cases above 97%. The sample type (CF vs HC) significantly influenced the composition of the microbiota as measured using ADONIS and ANOSIM methods (p<0.001). Accordingly, beta-diversity analyses performed by unweighted uniFrac showed a clear differentiation between CF and HC individuals suggesting that different taxa characterized the fecal microbiota of the two types of subjects. In fact, Clostridiaceae were more abundant in CF (avg. 20%) compared to HC (avg. 3%) samples (p<0.005) while Ruminococcaceae and Erysipelotrichaceae were more abundant in HC samples (p<0.005). At deeper taxonomic assignment, Clostridium sp. (avg. 9.8% in CF vs 2.2 in HC) and Clostridium difficile (avg. 2.9% in CF vs 0.0 in HC) were more abundant in CF patients (p=0.04 and p=0.01, respectively). By contrast, Eggerthella sp., Eggerthella lenta, Ruminococcus sp., Ruminococcus bromii, Dialister sp. and Dialister invisus were more abundant in HC feces (p<0.05).","24402126, 22387117,23189272","D003550","1","0","1"
"PRJNA267520","1","Cystic fibrosis (CF), is a lethal hereditary disorder leading to respiratory infections, chronic inflammation, repeated antibiotic treatments, all of them have a known or suspected link to the gut microbiota. The aim of this work was to investigate the gut microbiota composition and modulation of CF patients by metagenomic and metabolomic combined analyses in relation with healthy children. Thirty faecal samples from either CF patients and healthy children (HC) (age range 1-6 years), were collected. After the filtering protocols, a total of 316,006 sequence reads of 16S rRNA gene amplicons were obtained with an average of 5,356 reads/sample and an average length of 487 bp calculated after primer removal. The results of alpha-diversity analysis indicated a satisfactory coverage of the microbial diversity as shown by the Goodâ€™s estimated sample coverage (ESC) that was in all cases above 97%. The sample type (CF vs HC) significantly influenced the composition of the microbiota as measured using ADONIS and ANOSIM methods (p<0.001). Accordingly, beta-diversity analyses performed by unweighted uniFrac showed a clear differentiation between CF and HC individuals suggesting that different taxa characterized the fecal microbiota of the two types of subjects. In fact, Clostridiaceae were more abundant in CF (avg. 20%) compared to HC (avg. 3%) samples (p<0.005) while Ruminococcaceae and Erysipelotrichaceae were more abundant in HC samples (p<0.005). At deeper taxonomic assignment, Clostridium sp. (avg. 9.8% in CF vs 2.2 in HC) and Clostridium difficile (avg. 2.9% in CF vs 0.0 in HC) were more abundant in CF patients (p=0.04 and p=0.01, respectively). By contrast, Eggerthella sp., Eggerthella lenta, Ruminococcus sp., Ruminococcus bromii, Dialister sp. and Dialister invisus were more abundant in HC feces (p<0.05).","22387117,24402126,23189272","D003550","1","0","1"
"PRJNA267634","1","Cystic fibrosis (CF), is a lethal hereditary disorder leading to respiratory infections, chronic inflammation, repeated antibiotic treatments, all of them have a known or suspected link to the gut microbiota. The aim of this work was to investigate the gut microbiota composition and modulation of CF patients by metagenomic and metabolomic combined analyses in relation with healthy children. Thirty faecal samples from either CF patients and healthy children (HC) (age range 1-6 years), were collected. After the filtering protocols, a total of 316,006 sequence reads of 16S rRNA gene amplicons were obtained with an average of 5,356 reads/sample and an average length of 487 bp calculated after primer removal. The results of alpha-diversity analysis indicated a satisfactory coverage of the microbial diversity as shown by the Goodâ€™s estimated sample coverage (ESC) that was in all cases above 97%. The sample type (CF vs HC) significantly influenced the composition of the microbiota as measured using ADONIS and ANOSIM methods (p<0.001). Accordingly, beta-diversity analyses performed by unweighted uniFrac showed a clear differentiation between CF and HC individuals suggesting that different taxa characterized the fecal microbiota of the two types of subjects. In fact, Clostridiaceae were more abundant in CF (avg. 20%) compared to HC (avg. 3%) samples (p<0.005) while Ruminococcaceae and Erysipelotrichaceae were more abundant in HC samples (p<0.005). At deeper taxonomic assignment, Clostridium sp. (avg. 9.8% in CF vs 2.2 in HC) and Clostridium difficile (avg. 2.9% in CF vs 0.0 in HC) were more abundant in CF patients (p=0.04 and p=0.01, respectively). By contrast, Eggerthella sp., Eggerthella lenta, Ruminococcus sp., Ruminococcus bromii, Dialister sp. and Dialister invisus were more abundant in HC feces (p<0.05).","22387117,24402126,23189272","D003550","1","0","1"
"PRJNA267637","1","Cystic fibrosis (CF), is a lethal hereditary disorder leading to respiratory infections, chronic inflammation, repeated antibiotic treatments, all of them have a known or suspected link to the gut microbiota. The aim of this work was to investigate the gut microbiota composition and modulation of CF patients by metagenomic and metabolomic combined analyses in relation with healthy children. Thirty faecal samples from either CF patients and healthy children (HC) (age range 1-6 years), were collected. After the filtering protocols, a total of 316,006 sequence reads of 16S rRNA gene amplicons were obtained with an average of 5,356 reads/sample and an average length of 487 bp calculated after primer removal. The results of alpha-diversity analysis indicated a satisfactory coverage of the microbial diversity as shown by the Goodâ€™s estimated sample coverage (ESC) that was in all cases above 97%. The sample type (CF vs HC) significantly influenced the composition of the microbiota as measured using ADONIS and ANOSIM methods (p<0.001). Accordingly, beta-diversity analyses performed by unweighted uniFrac showed a clear differentiation between CF and HC individuals suggesting that different taxa characterized the fecal microbiota of the two types of subjects. In fact, Clostridiaceae were more abundant in CF (avg. 20%) compared to HC (avg. 3%) samples (p<0.005) while Ruminococcaceae and Erysipelotrichaceae were more abundant in HC samples (p<0.005). At deeper taxonomic assignment, Clostridium sp. (avg. 9.8% in CF vs 2.2 in HC) and Clostridium difficile (avg. 2.9% in CF vs 0.0 in HC) were more abundant in CF patients (p=0.04 and p=0.01, respectively). By contrast, Eggerthella sp., Eggerthella lenta, Ruminococcus sp., Ruminococcus bromii, Dialister sp. and Dialister invisus were more abundant in HC feces (p<0.05).","22387117,24402126,23189272","D003550","1","0","1"
"PRJNA267653","1","Cystic fibrosis (CF), is a lethal hereditary disorder leading to respiratory infections, chronic inflammation, repeated antibiotic treatments, all of them have a known or suspected link to the gut microbiota. The aim of this work was to investigate the gut microbiota composition and modulation of CF patients by metagenomic and metabolomic combined analyses in relation with healthy children. Thirty faecal samples from either CF patients and healthy children (HC) (age range 1-6 years), were collected. After the filtering protocols, a total of 316,006 sequence reads of 16S rRNA gene amplicons were obtained with an average of 5,356 reads/sample and an average length of 487 bp calculated after primer removal. The results of alpha-diversity analysis indicated a satisfactory coverage of the microbial diversity as shown by the Goodâ€™s estimated sample coverage (ESC) that was in all cases above 97%. The sample type (CF vs HC) significantly influenced the composition of the microbiota as measured using ADONIS and ANOSIM methods (p<0.001). Accordingly, beta-diversity analyses performed by unweighted uniFrac showed a clear differentiation between CF and HC individuals suggesting that different taxa characterized the fecal microbiota of the two types of subjects. In fact, Clostridiaceae were more abundant in CF (avg. 20%) compared to HC (avg. 3%) samples (p<0.005) while Ruminococcaceae and Erysipelotrichaceae were more abundant in HC samples (p<0.005). At deeper taxonomic assignment, Clostridium sp. (avg. 9.8% in CF vs 2.2 in HC) and Clostridium difficile (avg. 2.9% in CF vs 0.0 in HC) were more abundant in CF patients (p=0.04 and p=0.01, respectively). By contrast, Eggerthella sp., Eggerthella lenta, Ruminococcus sp., Ruminococcus bromii, Dialister sp. and Dialister invisus were more abundant in HC feces (p<0.05).","22387117,24402126,23189272","D003550","1","0","1"
"PRJNA267655","1","Cystic fibrosis (CF), is a lethal hereditary disorder leading to respiratory infections, chronic inflammation, repeated antibiotic treatments, all of them have a known or suspected link to the gut microbiota. The aim of this work was to investigate the gut microbiota composition and modulation of CF patients by metagenomic and metabolomic combined analyses in relation with healthy children. Thirty faecal samples from either CF patients and healthy children (HC) (age range 1-6 years), were collected. After the filtering protocols, a total of 316,006 sequence reads of 16S rRNA gene amplicons were obtained with an average of 5,356 reads/sample and an average length of 487 bp calculated after primer removal. The results of alpha-diversity analysis indicated a satisfactory coverage of the microbial diversity as shown by the Goodâ€™s estimated sample coverage (ESC) that was in all cases above 97%. The sample type (CF vs HC) significantly influenced the composition of the microbiota as measured using ADONIS and ANOSIM methods (p<0.001). Accordingly, beta-diversity analyses performed by unweighted uniFrac showed a clear differentiation between CF and HC individuals suggesting that different taxa characterized the fecal microbiota of the two types of subjects. In fact, Clostridiaceae were more abundant in CF (avg. 20%) compared to HC (avg. 3%) samples (p<0.005) while Ruminococcaceae and Erysipelotrichaceae were more abundant in HC samples (p<0.005). At deeper taxonomic assignment, Clostridium sp. (avg. 9.8% in CF vs 2.2 in HC) and Clostridium difficile (avg. 2.9% in CF vs 0.0 in HC) were more abundant in CF patients (p=0.04 and p=0.01, respectively). By contrast, Eggerthella sp., Eggerthella lenta, Ruminococcus sp., Ruminococcus bromii, Dialister sp. and Dialister invisus were more abundant in HC feces (p<0.05).","22387117,24402126,23189272","D003550","1","0","1"
"PRJNA267763","1","Cystic fibrosis (CF), is a lethal hereditary disorder leading to respiratory infections, chronic inflammation, repeated antibiotic treatments, all of them have a known or suspected link to the gut microbiota. The aim of this work was to investigate the gut microbiota composition and modulation of CF patients by metagenomic and metabolomic combined analyses in relation with healthy children. Thirty faecal samples from either CF patients and healthy children (HC) (age range 1-6 years), were collected. After the filtering protocols, a total of 316,006 sequence reads of 16S rRNA gene amplicons were obtained with an average of 5,356 reads/sample and an average length of 487 bp calculated after primer removal. The results of alpha-diversity analysis indicated a satisfactory coverage of the microbial diversity as shown by the Goodâ€™s estimated sample coverage (ESC) that was in all cases above 97%. The sample type (CF vs HC) significantly influenced the composition of the microbiota as measured using ADONIS and ANOSIM methods (p<0.001). Accordingly, beta-diversity analyses performed by unweighted uniFrac showed a clear differentiation between CF and HC individuals suggesting that different taxa characterized the fecal microbiota of the two types of subjects. In fact, Clostridiaceae were more abundant in CF (avg. 20%) compared to HC (avg. 3%) samples (p<0.005) while Ruminococcaceae and Erysipelotrichaceae were more abundant in HC samples (p<0.005). At deeper taxonomic assignment, Clostridium sp. (avg. 9.8% in CF vs 2.2 in HC) and Clostridium difficile (avg. 2.9% in CF vs 0.0 in HC) were more abundant in CF patients (p=0.04 and p=0.01, respectively). By contrast, Eggerthella sp., Eggerthella lenta, Ruminococcus sp., Ruminococcus bromii, Dialister sp. and Dialister invisus were more abundant in HC feces (p<0.05).","22387117,24402126,23189272","D003550","1","0","1"
"PRJNA279828","160","Alterations in the gut microbiome have been strongly implicated in the pathogenesis of childhood malnutrition. Recently, the gut microbiome was shown to be causally associated with severe acute malnutrition. However, there have been no reported studies on the role of the gut microbiome in chronic malnutrition or stunting. Stunting (low height for age) affects 27% of children under 5 years of age (~170 million children) in the resource-limited world and is thought to account for 20 to 30% of childhood mortality globally. India has the highest number of stunted children in the world, (61 million children or 48% of children < 5 years of age). Low birth weight is a major risk factor for stunting. In a pilot study of children in a birth cohort of children in an urban slum in Vellore, India, we compared the composition and diversity of the stool microbiota every 3 months from 3 to 24 months of age in 10 children with normal birth weight, who were never stunted and 10 children with low birth weight who were persistently stunted by the age of 2 years","27228122","D007230,D006262","160","160","0"
"PRJNA280026","277","Here we associate microbial community membership with distinct phenotypes of colorectal lesion. By performing 16S rRNA gene sequencing on mucosal biopies obtained from colorectal cancer-free patients, patients with adenomatous polyps, and patients with adenocarcinomas, we characterized the taxonomic configurations of microbial community to examine how disease progression is associated with changes in microbial community types.",NULL,"D006262,D002277,D000236","277","19","258"
"PRJNA297268","84"," Fecal microbiota of hospitalised Elderlies with and without Peptoclostridium difficile infection targeted loci ",NULL,"D016360","84","41","43"
"PRJNA297793","72"," Intestinal microbiota from individuals with metabolic syndrome given a western style diet and a diet rich in arabinoxylan and resistant starch. ",NULL,"D024821","64","34","30"
"PRJNA298846","79","This study aims to compare the microbial diversity in the stools of children with and without cystic fibrosis to understand the effects of a cystic fibrosis associated lifestyle. Children were sampled from an age range of approximately 1 to 17 years old. Our goal was to pin point the age at which gut dysbiosis occurs.",NULL,"D003550","79","79","0"
"PRJNA311208","16","This is a prospective cohort study using metagenomics to characterize gut microbiota populations of pediatric short bowel syndrome (SBS) patients with variable growth trajectories. Stool samples were collected from children with SBS and healthy controls over a three month period. Differences in gut bacterial populations were compared between healthy children and those with SBS (including a more in depth analysis of SBS children exhibiting poor and good growth)","27406942","D012778,D006262","16","16","0"
"PRJNA356102","168","Gut microbiome make contributions to human host, and intestinal dysbiosis is associated with rheumatoid arthritis. Here we firstly demonstrated that the human gut microbiome related to rheumatoid arthritis could be divided into subtyping groups under different human enterotypes, which indicate the associations between rheumatoid arthritis and gut microbiome were diverse. In rheumatoid arthritis-related microbiota, Prevotella could be an indicator of early rheumatoid arthritis patients but insufficient to differentiate RA patients from healthy controls, and Bacteroides coprocola enriched in group 3 and Bacteroides dorei enriched in group 4 were considered to be as indicators of serious rheumatoid arthritis patients. Our findings provide additional evidences supporting that rheumatoid arthritis is a heterogeneous disease. Thus, the study of association between disease and gut microbiome should be conducted under different human gut enterotypes",NULL,"D006262,D001172","168","168","0"
"PRJNA356629","38","Atopic dermatitis (AD) is a common childhood disorder with a complex pathogenesis. AD in children is commonly associated with increased sensitization to food allergens. The incidence of AD and food allergy has been increasing in recent decades and has been linked to greater hygiene and to changes in the environment that may alter the gut microbiome. A majority of current studies on the microbiome in AD and food sensitization is done on western populations. Studying African patients with a relatively lower incidence of food allergy could provide important clues about the protective effect of the environment on AD and food sensitization",NULL,"D003876","38","0","38"
"PRJNA362245","36","We followed the development of the gut, oral, and skin microbiomes of six low-birthweight neonates using 16S rRNA gene-based surveys and performed a follow-up study in which the oral microbiome of one neonate was characterized using genome-resolved metagenomics","24169577,28630471","D007230","36","0","36"
"PRJNA375935","211","To reveal the relationship between the gut microbiome and ankylosing spondylitis, a quantitative metagenomics study that was based on deep shotgun sequencing of the gut microbial DNA from 211 Chinese individuals (97 patients and 104 healthy controls) was carried out",NULL,"D013167,D006262","211","211","0"
"PRJNA391226","71","The study is set to sequencing the feces from HIV-1 patients to find out the difference in the taxonomy and pathway",NULL,"D015497,D006262","71","71","0"
"PRJNA401385","107","Sequencing the gut microbiota to reveal the differences beween healthy controls and TB patients.",NULL,"D006262,D014376","76","76","0"
"PRJNA401977","220","we examined the composition and function of the gut microbiota from 75 patients with GDM and 70 healthy pregnant women in China, and further explore their possible associations with DM gut microbiome.",NULL,"D037841,D016640","219","219","0"
"PRJNA413659","92","Here presented gut metagenomic samples from patients with Helicobacter pylori before and after eradication therapy. The data was obtained by ABI/SOLID platform in colorspase format. The therapy included peroral administration amoxicillin and clarithromycin and others additional substances (such as proton pump inhibitor and subsalicylate of bismuth). This data was used for determine shifts of taxonomic and functional profile caused by treatment. The study were financially supported by the Russian Scientific Foundation (grant # 15-14-00066). ","https://doi.org/10.1101/296426","D016480","92","0","92"
"PRJNA416445","80","Follow-up study of 16 children from Turkey, some of them suffering from acute infectious diarrhea due to a rotavirus infection. We collected samples at 5 time points after probiotic treatment with Saccharomyces boulardii",NULL,"D012400,D006262","80","79","1"
"PRJNA421371","103","The aim of this study was to assess and compare the oral, intestinal and vaginal microbiota composition of pregnant women with and without gestational diabetes mellitus, and also with healthy non-pregnant women.",NULL,"D037841,D016640,D006262","103","102","1"
