"31985","SRR5091510","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"32227","SRR5091511","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"32006","SRR5091517","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"31994","SRR5091518","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"31958","SRR5091519","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"31991","SRR5091520","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"32014","SRR5091521","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"32001","SRR5091522","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"31970","SRR5091523","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"31972","SRR5091524","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"32016","SRR5091526","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"31980","SRR5091528","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"31992","SRR5091529","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"31959","SRR5091532","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"32223","SRR5091533","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"32231","SRR5091534","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"32210","SRR5091536","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"32219","SRR5091539","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"32214","SRR5091540","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"32208","SRR5091543","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"31967","SRR5091544","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"31977","SRR5091547","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"32013","SRR5091548","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"31971","SRR5091549","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"32000","SRR5091550","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"31963","SRR5091552","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"32002","SRR5091556","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"32225","SRR5091558","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"32235","SRR5091561","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"32221","SRR5091563","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"32229","SRR5091566","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"32216","SRR5091567","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"32209","SRR5091568","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"32206","SRR5091569","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"32215","SRR5091570","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"32211","SRR5091571","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"31960","SRR5091572","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"32218","SRR5091580","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"32230","SRR5091581","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"32232","SRR5091582","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"32217","SRR5091584","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"32224","SRR5091585","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"31983","SRR5091586","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"31989","SRR5091589","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"32007","SRR5091590","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"32233","SRR5091591","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"32236","SRR5091592","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"32213","SRR5091593","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"32207","SRR5091594","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"32226","SRR5091597","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"32220","SRR5091598","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"32212","SRR5091601","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"32012","SRR5091602","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"31984","SRR5091604","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"31978","SRR5091605","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"31975","SRR5091606","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"31966","SRR5091608","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"31964","SRR5091609","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"32015","SRR5091610","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"31996","SRR5091616","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"31979","SRR5091617","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"31969","SRR5091618","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"31973","SRR5091620","metagenomics","metaphlan ver2.0","0.1","2019-01-01 00:00:00","1",
"22318","SRR2761086","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22319","SRR2761087","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22320","SRR2761089","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22321","SRR2761090","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22322","SRR2761092","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22323","SRR2761093","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22324","SRR2761096","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22325","SRR2761179","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22326","SRR2761180","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22327","SRR2761181","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22328","SRR2761182","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22329","SRR2761183","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22330","SRR2761184","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22331","SRR2761185","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22332","SRR2761186","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22333","SRR2761187","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22334","SRR2761188","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22335","SRR2761189","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22336","SRR2761190","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22337","SRR2761191","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22338","SRR2761192","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22339","SRR2761193","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22340","SRR2761194","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22341","SRR2761195","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22342","SRR2761196","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22343","SRR2761197","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22344","SRR2761198","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22345","SRR2761199","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22346","SRR2761200","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22347","SRR2761201","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22348","SRR2761202","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22349","SRR2761203","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22350","SRR2761204","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22351","SRR2761205","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22352","SRR2761206","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22353","SRR2761207","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22354","SRR2761208","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22355","SRR2761209","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22356","SRR2761210","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22357","SRR2761211","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22358","SRR2761212","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22359","SRR2761213","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22360","SRR2761214","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22361","SRR2761215","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22362","SRR2761217","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22363","SRR2761218","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22364","SRR2761220","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22365","SRR2761221","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22366","SRR2761222","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22367","SRR2761223","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22368","SRR2761224","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22369","SRR2761226","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22370","SRR2761227","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22371","SRR2761228","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22372","SRR2761229","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22373","SRR2761230","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22421","SRR2761231","amplicon","Mapseq","1.0","2019-01-01 00:00:00","1",
"22374","SRR2761232","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22375","SRR2761234","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22376","SRR2761235","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22377","SRR2761236","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22378","SRR2761237","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22379","SRR2761238","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22380","SRR2761239","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22381","SRR2761240","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22382","SRR2761241","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22383","SRR2761242","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22384","SRR2761243","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22385","SRR2761244","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22386","SRR2761245","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22387","SRR2761246","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22388","SRR2761247","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22389","SRR2761248","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22390","SRR2761249","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22391","SRR2761250","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22392","SRR2761251","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22393","SRR2761252","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22394","SRR2761253","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22395","SRR2761254","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22396","SRR2761255","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22397","SRR2761256","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22398","SRR2761257","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22399","SRR2761258","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22400","SRR2761259","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22401","SRR2761260","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22402","SRR2761261","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22403","SRR2761343","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22404","SRR2761344","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22405","SRR2761345","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22406","SRR2761346","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22407","SRR2761347","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22408","SRR2761348","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22409","SRR2761349","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22410","SRR2761350","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22411","SRR2761406","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22412","SRR2761407","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22413","SRR2761408","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22414","SRR2761409","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22415","SRR2761410","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22416","SRR2761411","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22417","SRR2761412","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22418","SRR2761413","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22419","SRR2761414","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"22420","SRR2761415","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"5803","SRR1592791","amplicon","Mapseq","1.0","2019-05-19 18:26:37","0","more than half of reads were removed after trimming."
"5804","SRR1593871","amplicon","Mapseq","1.0","2019-05-19 18:26:37","0","more than half of reads were removed after trimming."
"5805","SRR1611131","amplicon","Mapseq","1.0","2019-05-19 18:26:37","0","more than half of reads were removed after trimming."
"5806","SRR1648132","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"5807","SRR1648134","amplicon","Mapseq","1.0","2019-05-19 18:26:37","0","more than half of reads were removed after trimming."
"5808","SRR1649362","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"5809","SRR1653758","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"5810","SRR1653762","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"5811","SRR1658883","amplicon","Mapseq","1.0","2019-05-19 18:26:37","0","more than half of reads were removed after trimming."
"5813","SRR1659014","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"5814","SRR1660514","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"5815","SRR1664669","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"5816","SRR1690953","amplicon","Mapseq","1.0","2019-05-19 18:26:37","0","more than half of reads were removed after trimming."
"5817","SRR1690964","amplicon","Mapseq","1.0","2019-05-19 18:26:37","0","more than half of reads were removed after trimming."
"5818","SRR1690965","amplicon","Mapseq","1.0","2019-05-19 18:26:37","0","more than half of reads were removed after trimming."
"5819","SRR1698102","amplicon","Mapseq","1.0","2019-05-19 18:26:37","0","more than half of reads were removed after trimming."
"5820","SRR1698103","amplicon","Mapseq","1.0","2019-05-19 18:26:37","0","more than half of reads were removed after trimming."
"5821","SRR1698104","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"5822","SRR1702405","amplicon","Mapseq","1.0","2019-05-19 18:26:37","0","more than half of reads were removed after trimming."
"5823","SRR1703884","amplicon","Mapseq","1.0","2019-01-01 00:00:00","0","less than 20k reads after trimming"
"52053","SRR1703885","amplicon","Mapseq","1.0","2019-06-09 16:19:09","0","less than 20k reads after trimming"
"52054","SRR1703886","amplicon","Mapseq","1.0","2019-06-09 16:19:09","0","less than 20k reads after trimming"
"52055","SRR1703887","amplicon","Mapseq","1.0","2019-06-09 16:19:09","0","less than 20k reads after trimming"
"52056","SRR1703888","amplicon","Mapseq","1.0","2019-06-09 16:19:09","0","less than 20k reads after trimming"
"52057","SRR1703889","amplicon","Mapseq","1.0","2019-06-09 16:19:09","0","less than 20k reads after trimming"
"52058","SRR1703890","amplicon","Mapseq","1.0","2019-06-09 16:19:09","0","less than 20k reads after trimming"
"22756","SRR5715143","amplicon","Mapseq","1.0","2019-01-01 00:00:00","1",
"22757","SRR5715144","amplicon","Mapseq","1.0","2019-01-01 00:00:00","1",
"22758","SRR5715145","amplicon","Mapseq","1.0","2019-01-01 00:00:00","1",
"22759","SRR5715146","amplicon","Mapseq","1.0","2019-01-01 00:00:00","1",
"22760","SRR5715147","amplicon","Mapseq","1.0","2019-01-01 00:00:00","1",
"22761","SRR5715148","amplicon","Mapseq","1.0","2019-01-01 00:00:00","1",
"22762","SRR5715149","amplicon","Mapseq","1.0","2019-01-01 00:00:00","1",
"22763","SRR5715150","amplicon","Mapseq","1.0","2019-01-01 00:00:00","1",
"22764","SRR5715151","amplicon","Mapseq","1.0","2019-01-01 00:00:00","1",
"22765","SRR5715152","amplicon","Mapseq","1.0","2019-01-01 00:00:00","1",
"22766","SRR5715153","amplicon","Mapseq","1.0","2019-01-01 00:00:00","1",
"22767","SRR5715154","amplicon","Mapseq","1.0","2019-01-01 00:00:00","1",
"22768","SRR5715155","amplicon","Mapseq","1.0","2019-01-01 00:00:00","1",
"22769","SRR5715156","amplicon","Mapseq","1.0","2019-01-01 00:00:00","1",
"22770","SRR5715157","amplicon","Mapseq","1.0","2019-01-01 00:00:00","1",
"22771","SRR5715158","amplicon","Mapseq","1.0","2019-01-01 00:00:00","1",
"22772","SRR5715159","amplicon","Mapseq","1.0","2019-01-01 00:00:00","1",
"22773","SRR5715160","amplicon","Mapseq","1.0","2019-01-01 00:00:00","1",
"22774","SRR5715161","amplicon","Mapseq","1.0","2019-01-01 00:00:00","1",
"22775","SRR5715162","amplicon","Mapseq","1.0","2019-01-01 00:00:00","1",
"22776","SRR5715163","amplicon","Mapseq","1.0","2019-01-01 00:00:00","1",
"22777","SRR5715164","amplicon","Mapseq","1.0","2019-01-01 00:00:00","1",
"22778","SRR5715165","amplicon","Mapseq","1.0","2019-01-01 00:00:00","1",
"22779","SRR5715166","amplicon","Mapseq","1.0","2019-01-01 00:00:00","1",
"22780","SRR5715167","amplicon","Mapseq","1.0","2019-01-01 00:00:00","1",
"22781","SRR5715168","amplicon","Mapseq","1.0","2019-01-01 00:00:00","1",
"22782","SRR5715169","amplicon","Mapseq","1.0","2019-01-01 00:00:00","1",
"22783","SRR5715170","amplicon","Mapseq","1.0","2019-01-01 00:00:00","1",
"22784","SRR5715171","amplicon","Mapseq","1.0","2019-01-01 00:00:00","1",
"22785","SRR5715172","amplicon","Mapseq","1.0","2019-01-01 00:00:00","1",
"22786","SRR5715173","amplicon","Mapseq","1.0","2019-01-01 00:00:00","1",
"22787","SRR5715174","amplicon","Mapseq","1.0","2019-01-01 00:00:00","1",
"22788","SRR5715175","amplicon","Mapseq","1.0","2019-01-01 00:00:00","1",
"22789","SRR5715176","amplicon","Mapseq","1.0","2019-01-01 00:00:00","1",
"22790","SRR5715177","amplicon","Mapseq","1.0","2019-01-01 00:00:00","1",
"22791","SRR5715178","amplicon","Mapseq","1.0","2019-01-01 00:00:00","1",
"22792","SRR5715179","amplicon","Mapseq","1.0","2019-01-01 00:00:00","1",
"22793","SRR5715180","amplicon","Mapseq","1.0","2019-01-01 00:00:00","1",
"22794","SRR5715181","amplicon","Mapseq","1.0","2019-01-01 00:00:00","1",
"22795","SRR5715182","amplicon","Mapseq","1.0","2019-01-01 00:00:00","1",
"22796","SRR5715183","amplicon","Mapseq","1.0","2019-01-01 00:00:00","1",
"22797","SRR5715184","amplicon","Mapseq","1.0","2019-01-01 00:00:00","1",
"22798","SRR5715185","amplicon","Mapseq","1.0","2019-01-01 00:00:00","1",
"22799","SRR5715186","amplicon","Mapseq","1.0","2019-01-01 00:00:00","1",
"22800","SRR5715187","amplicon","Mapseq","1.0","2019-01-01 00:00:00","1",
"22801","SRR5715188","amplicon","Mapseq","1.0","2019-01-01 00:00:00","1",
"22802","SRR5715189","amplicon","Mapseq","1.0","2019-01-01 00:00:00","1",
"22803","SRR5715190","amplicon","Mapseq","1.0","2019-01-01 00:00:00","1",
"22804","SRR5715191","amplicon","Mapseq","1.0","2019-01-01 00:00:00","1",
"22805","SRR5715192","amplicon","Mapseq","1.0","2019-01-01 00:00:00","1",
"22806","SRR5715193","amplicon","Mapseq","1.0","2019-01-01 00:00:00","1",
"22807","SRR5715194","amplicon","Mapseq","1.0","2019-01-01 00:00:00","1",
"22808","SRR5715195","amplicon","Mapseq","1.0","2019-01-01 00:00:00","1",
"22809","SRR5715196","amplicon","Mapseq","1.0","2019-01-01 00:00:00","1",
"22810","SRR5715197","amplicon","Mapseq","1.0","2019-01-01 00:00:00","1",
"22811","SRR5715198","amplicon","Mapseq","1.0","2019-01-01 00:00:00","1",
